activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts,Arts & Entertainment,Colleges & Universities,Eating,Nightlife Spots,Outdoors & Recreation,Professional & Other Places,Residences,Shopping,Travel & Transport
1983,Farringdon,9,17,8,W,1,2,31,158,10,44,63,60,90,120
1984,Farringdon,11,18,7,W,1,11,38,114,12,46,55,60,173,120
1985,Farringdon,14,21,7,W,1,1,14,51,8,37,19,60,48,120
1986,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
1987,Farringdon,9,18,9,W,1,2,28,107,10,44,25,60,83,120
1988,Farringdon,9,20,11,W,1,1,28,62,10,37,20,60,50,120
1989,Farringdon,9,22,13,W,1,1,16,18,10,36,19,60,25,119
1990,Farringdon,9,22,13,W,1,1,16,18,10,36,19,60,25,119
1991,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
1992,Farringdon,9,16,7,W,1,2,31,182,10,44,66,60,92,120
1993,Farringdon,9,20,11,W,1,1,28,62,10,37,20,60,50,120
1995,Baker Street,9,16,7,W,1,4,25,100,8,27,29,63,64,147
1996,Baker Street,8,15,7,W,1,4,4,64,5,18,26,63,54,145
1997,Baker Street,8,18,10,W,1,4,4,61,5,18,26,63,54,145
1998,Baker Street,8,18,10,W,1,4,4,58,5,18,18,63,54,145
1999,Baker Street,8,17,9,W,1,4,4,60,5,18,26,63,54,145
2026,Marble Arch,8,15,7,W,1,4,2,55,1,14,17,58,40,121
2027,Baker Street,15,23,8,W,1,8,9,12,10,14,18,63,2,143
2028,Baker Street,15,22,7,W,1,11,9,107,37,14,18,63,21,145
2029,Baker Street,15,23,8,W,1,8,9,12,10,14,18,63,2,143
2030,Baker Street,15,22,7,W,1,11,9,107,37,14,18,63,21,145
2031,Baker Street,15,22,7,W,1,11,9,107,37,14,18,63,21,145
2032,Baker Street,15,22,7,W,1,11,9,107,37,14,18,63,21,145
2033,Baker Street,15,23,8,W,1,8,9,12,10,14,18,63,2,143
2034,Baker Street,15,23,8,W,1,8,9,12,10,14,18,63,2,143
2035,Baker Street,15,23,8,W,1,8,9,12,10,14,18,63,2,143
2036,Baker Street,8,16,8,W,1,4,4,61,5,18,26,63,54,145
2037,Baker Street,15,22,7,W,1,11,9,107,37,14,18,63,21,145
2038,Baker Street,15,23,8,W,1,8,9,12,10,14,18,63,2,143
2039,Baker Street,9,17,8,W,1,4,25,98,8,27,29,63,64,147
2086,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2087,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2088,Marble Arch,15,22,7,W,1,10,2,24,12,12,12,58,12,120
2089,Marble Arch,15,23,8,W,1,10,2,24,12,12,12,58,12,120
2090,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2091,Marble Arch,8,18,10,W,1,10,2,24,12,12,12,58,12,120
2092,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2093,Marble Arch,14,21,7,W,1,10,2,24,12,12,12,58,12,120
2094,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2095,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2096,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2097,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2098,Marble Arch,8,18,10,W,1,4,2,47,1,14,12,58,40,121
2100,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2101,Marble Arch,15,22,7,W,1,10,2,24,12,12,12,58,12,120
2102,Marble Arch,15,23,8,W,1,10,2,24,12,12,12,58,12,120
2103,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2104,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2105,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2106,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2107,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2108,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2109,Marble Arch,14,21,7,W,1,10,2,24,12,12,12,58,12,120
2110,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2111,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2112,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2113,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2114,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2115,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2116,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2117,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2118,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2119,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2120,Marble Arch,12,22,10,W,1,10,2,24,12,12,12,58,12,120
2121,Marble Arch,15,22,7,W,1,10,2,24,12,12,12,58,12,120
2122,Marble Arch,15,23,8,W,1,10,2,24,12,12,12,58,12,120
2123,Knightsbridge,10,19,9,W,1,1,2,32,5,13,22,32,22,52
2124,Knightsbridge,8,18,10,W,1,1,0,24,0,13,16,32,14,52
2125,Knightsbridge,9,20,11,W,1,1,1,14,5,13,16,32,14,52
2126,Knightsbridge,10,21,11,W,1,1,0,15,5,13,17,32,11,52
2127,Knightsbridge,10,18,8,W,1,1,2,33,5,17,22,32,43,53
2128,Knightsbridge,10,20,10,W,1,1,2,17,5,13,17,32,16,52
2129,Knightsbridge,13,20,7,W,1,1,2,98,28,13,18,32,44,52
2130,Knightsbridge,14,21,7,W,1,1,1,28,5,13,16,32,14,52
2145,Tottenham Court Road,10,17,7,W,1,29,109,314,22,41,515,42,289,163
2146,Tottenham Court Road,8,18,10,W,1,18,12,172,8,37,30,42,78,163
2147,Tottenham Court Road,8,18,10,W,1,18,12,172,8,37,30,42,78,163
2148,Tottenham Court Road,9,18,9,W,1,19,38,221,19,40,33,42,107,163
2149,Tottenham Court Road,8,16,8,W,1,18,12,181,8,37,47,42,78,163
2151,Camden Town,10,18,8,W,1,9,0,59,4,14,14,30,88,64
2152,Camden Town,9,18,9,W,1,5,0,56,2,14,7,30,40,62
2154,Camden Town,9,18,9,W,1,5,0,56,2,14,7,30,40,62
2156,Camden Town,15,22,7,W,1,5,0,56,2,14,7,30,40,62
2157,Camden Town,15,23,8,W,1,5,0,56,2,14,7,30,40,62
2158,Camden Town,9,18,9,W,1,5,0,56,2,14,7,30,40,62
2159,Camden Town,9,18,9,W,1,5,0,56,2,14,7,30,40,62
2160,Camden Town,9,18,9,W,1,5,0,56,2,14,7,30,40,62
2161,Camden Town,9,19,10,W,1,5,0,55,2,10,7,30,33,62
2162,Camden Town,9,19,10,W,1,5,0,56,2,14,7,30,40,62
2163,Camden Town,9,19,10,W,1,5,0,56,2,14,7,30,40,62
2164,Camden Town,9,19,10,W,1,5,0,55,2,10,7,30,33,62
2165,Camden Town,9,19,10,W,1,5,0,55,2,10,7,30,33,62
2166,Camden Town,9,19,10,W,1,9,0,57,4,10,14,30,50,62
2167,Camden Town,9,19,10,W,1,5,0,56,2,14,7,30,40,62
2168,Camden Town,9,19,10,W,1,5,0,55,2,10,7,30,33,62
2169,Camden Town,9,19,10,W,1,5,0,31,2,10,6,30,28,62
2170,Camden Town,9,19,10,W,1,5,0,55,2,10,7,30,33,62
2171,Camden Town,9,19,10,W,1,5,0,55,2,10,7,30,33,62
2172,Camden Town,9,19,10,W,1,4,0,17,2,6,5,30,17,62
2186,Bond Street,15,22,7,W,1,6,15,156,19,27,62,53,62,120
2187,Bond Street,15,23,8,W,1,10,27,168,20,27,587,54,252,120
2188,Bond Street,9,19,10,W,1,6,3,18,1,22,45,53,22,120
2213,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2214,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2215,Farringdon,14,21,7,W,1,2,28,107,10,44,25,60,83,120
2216,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2217,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2218,Farringdon,9,19,10,W,1,1,16,18,10,36,19,60,25,119
2219,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2220,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2221,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2222,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2223,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2224,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2225,Farringdon,9,19,10,W,1,11,38,157,28,39,51,60,91,120
2226,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2227,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2228,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2229,Farringdon,9,19,10,W,1,1,16,55,10,37,19,60,36,120
2230,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2231,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2232,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2233,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2234,Farringdon,14,21,7,W,1,1,28,62,10,37,20,60,50,120
2235,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2236,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2237,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2238,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2239,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2240,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2241,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2242,Farringdon,9,19,10,W,1,2,28,107,10,44,25,60,83,120
2243,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2245,Farringdon,9,18,9,W,1,2,28,107,10,44,25,60,83,120
2246,Farringdon,9,18,9,W,1,2,28,107,10,44,25,60,83,120
2247,Goodge Street,8,16,8,W,1,7,23,139,5,30,45,59,76,137
2248,Goodge Street,8,19,11,W,1,6,23,117,5,30,27,59,69,137
2249,Goodge Street,8,18,10,W,1,6,23,128,5,30,27,59,76,137
2250,Goodge Street,8,18,10,W,1,6,23,128,5,30,27,59,76,137
2251,Goodge Street,8,18,10,W,1,6,23,128,5,30,27,59,76,137
2252,Goodge Street,10,18,8,W,1,9,119,168,13,31,67,59,207,138
2253,Goodge Street,14,21,7,W,1,6,23,128,5,30,27,59,76,137
2254,Goodge Street,8,18,10,W,1,6,23,128,5,30,27,59,76,137
2255,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2256,Green Park,7,14,7,W,1,9,0,17,2,24,25,18,18,99
2257,Green Park,7,15,8,W,1,9,0,17,2,24,25,18,18,99
2258,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2259,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2260,Green Park,6,18,12,W,1,9,0,3,0,24,18,18,4,99
2261,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2262,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2263,Green Park,8,18,10,W,1,9,0,16,2,24,25,18,18,99
2264,Green Park,8,18,10,W,1,9,0,16,2,24,18,18,18,99
2265,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2266,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2267,Green Park,7,17,10,W,1,9,0,16,2,24,25,18,18,99
2268,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2269,Green Park,7,19,12,W,1,9,0,16,2,24,18,18,17,99
2270,Green Park,7,20,13,W,1,9,0,13,2,24,18,18,17,99
2271,Green Park,9,17,8,W,1,9,0,16,2,24,18,18,18,99
2273,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2274,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2276,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2277,Green Park,7,14,7,W,1,9,0,17,2,24,25,18,18,99
2278,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2279,Green Park,9,17,8,W,1,9,1,131,18,29,39,18,40,99
2281,Farringdon,8,19,11,W,1,2,14,85,8,37,19,60,55,120
2282,Farringdon,14,21,7,W,1,2,14,95,8,37,19,60,65,120
2283,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2284,Farringdon,8,19,11,W,1,2,14,85,8,37,19,60,55,120
2285,Farringdon,8,18,10,W,1,2,14,95,8,37,19,60,65,120
2286,Farringdon,8,17,9,W,1,2,14,100,8,37,40,60,65,120
2287,Farringdon,9,16,7,W,1,2,31,169,10,44,66,60,92,120
2288,Farringdon,9,18,9,W,1,2,28,107,10,44,25,60,83,120
2289,Farringdon,9,17,8,W,1,2,31,158,10,44,63,60,90,120
2290,Farringdon,9,18,9,W,1,2,28,107,10,44,25,60,83,120
2291,Farringdon,9,18,9,W,1,2,28,107,10,44,25,60,83,120
2292,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2295,Farringdon,9,16,7,W,1,2,31,169,10,44,66,60,92,120
2296,Farringdon,9,18,9,W,1,2,28,107,10,44,25,60,83,120
2297,Farringdon,9,19,10,W,1,2,28,97,10,37,22,60,59,120
2298,Farringdon,9,17,8,W,1,2,31,158,10,44,63,60,90,120
2299,Farringdon,8,17,9,W,1,2,14,100,8,37,40,60,65,120
2300,Farringdon,9,16,7,W,1,2,31,169,10,44,66,60,92,120
2301,Farringdon,8,17,9,W,1,2,14,100,8,37,40,60,65,120
2302,Farringdon,9,17,8,W,1,2,31,158,10,44,63,60,90,120
2303,Farringdon,9,16,7,W,1,2,31,169,10,44,66,60,92,120
2304,Leyton,11,18,7,W,1,2,0,18,1,11,7,6,49,16
2305,Leyton,6,18,12,W,1,0,0,5,0,6,3,6,4,16
2306,Leyton,11,18,7,W,1,2,0,18,1,11,7,6,49,16
2307,Leyton,11,18,7,W,1,2,0,11,1,11,7,6,48,16
2309,Leyton,6,13,7,W,1,0,0,5,0,6,3,6,4,16
2310,Leyton,9,17,8,W,1,0,0,5,0,6,3,6,4,16
2312,Leyton,11,18,7,W,1,2,0,11,1,11,7,6,48,16
2313,Leyton,6,13,7,W,1,0,0,5,0,6,3,6,4,16
2314,Leyton,6,18,12,W,1,2,0,11,1,11,7,6,48,16
2315,Leyton,6,18,12,W,1,2,0,18,1,11,7,6,49,16
2316,Leyton,11,18,7,W,1,2,0,11,1,11,7,6,48,16
2447,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2448,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2449,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2450,Bond Street,9,17,8,W,1,6,14,97,19,24,41,53,47,120
2452,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2453,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2454,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2455,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2456,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2457,Bond Street,9,17,8,W,1,6,15,153,19,27,59,53,60,120
2458,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2459,Camden Road,14,21,7,W,1,3,6,9,0,5,11,27,9,55
2461,Camden Road,7,16,9,W,1,3,6,9,0,5,11,27,9,55
2462,Camden Road,7,16,9,W,1,3,6,9,0,5,11,27,9,55
2463,Camden Road,7,16,9,W,1,3,6,9,0,5,11,27,9,55
2464,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2465,Camden Road,7,16,9,W,1,3,6,9,0,5,11,27,9,55
2466,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2467,Camden Road,7,16,9,W,1,3,6,9,0,5,11,27,9,55
2468,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2469,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2470,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2471,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2472,Camden Road,7,17,10,W,1,3,6,9,0,5,11,27,9,55
2487,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2488,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2489,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2490,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2491,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2492,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2493,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2494,Wembley Park,8,16,8,W,1,0,2,11,0,8,6,13,14,20
2495,Great Portland Street,7,15,8,W,1,3,7,7,0,20,41,75,23,98
2496,Great Portland Street,6,16,10,W,1,3,7,2,0,19,41,75,3,98
2497,Great Portland Street,6,18,12,W,1,3,7,2,0,19,34,75,3,98
2498,Great Portland Street,7,17,10,W,1,3,7,6,0,20,41,75,23,98
2499,Great Portland Street,6,15,9,W,1,3,7,2,0,19,41,75,3,98
2500,Great Portland Street,8,15,7,W,1,4,7,58,5,23,42,75,61,98
2501,Great Portland Street,8,15,7,W,1,4,7,58,5,23,42,75,61,98
2502,Great Portland Street,6,15,9,W,1,3,7,2,0,19,41,75,3,98
2503,Great Portland Street,7,20,13,W,1,3,7,4,0,20,34,75,22,98
2504,Great Portland Street,6,16,10,W,1,3,7,2,0,19,41,75,3,98
2517,Great Portland Street,6,16,10,W,1,3,7,2,0,19,41,75,3,98
2519,Great Portland Street,6,15,9,W,1,3,7,2,0,19,41,75,3,98
2520,Great Portland Street,8,16,8,W,1,4,7,56,5,23,42,75,61,98
2521,Great Portland Street,7,15,8,W,1,3,7,7,0,20,41,75,23,98
2522,Great Portland Street,6,15,9,W,1,3,7,2,0,19,41,75,3,98
2523,Great Portland Street,6,19,13,W,1,3,7,2,0,19,34,75,2,98
2524,Great Portland Street,6,19,13,W,1,3,7,2,0,19,34,75,2,98
2525,Great Portland Street,6,15,9,W,1,3,7,2,0,19,41,75,3,98
2526,Great Portland Street,6,15,9,W,1,3,7,2,0,19,41,75,3,98
2527,Great Portland Street,10,17,7,W,1,7,36,100,9,26,637,75,141,99
2528,Great Portland Street,7,15,8,W,1,3,7,7,0,20,41,75,23,98
2529,Great Portland Street,6,16,10,W,1,3,7,2,0,19,41,75,3,98
2530,Great Portland Street,6,19,13,W,1,3,7,2,0,19,34,75,2,98
2562,Notting Hill Gate,7,16,9,W,1,2,2,6,1,11,24,26,9,54
2563,Notting Hill Gate,7,17,10,W,1,2,2,6,1,11,24,26,9,54
2564,Notting Hill Gate,7,16,9,W,1,2,2,6,1,11,24,26,9,54
2565,Notting Hill Gate,7,15,8,W,1,2,2,6,1,11,24,26,9,54
2566,Notting Hill Gate,7,16,9,W,1,2,2,6,1,11,24,26,9,54
2567,Notting Hill Gate,7,17,10,W,1,2,2,6,1,11,24,26,9,54
2568,Notting Hill Gate,7,17,10,W,1,2,2,6,1,11,24,26,9,54
2569,Notting Hill Gate,7,17,10,W,1,2,2,6,1,11,24,26,9,54
2579,Bond Street,15,23,8,W,1,8,8,13,35,21,42,53,1,119
2580,Bond Street,12,20,8,W,1,18,17,104,35,24,44,53,112,120
2581,Bond Street,9,17,8,W,1,6,15,153,19,27,59,53,60,120
2582,Bond Street,10,23,13,W,1,4,8,4,15,21,42,53,1,119
2583,Bond Street,12,23,11,W,1,7,8,10,18,21,42,53,1,119
2584,Bond Street,12,23,11,W,1,7,8,10,18,21,42,53,1,119
2586,Bond Street,13,23,10,W,1,8,8,13,35,21,42,53,1,119
2587,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2588,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2590,Green Park,8,18,10,W,1,9,0,77,9,26,26,18,32,99
2591,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2592,Green Park,7,18,11,W,1,9,0,16,2,24,18,18,18,99
2593,Green Park,7,17,10,W,1,9,0,16,2,24,25,18,18,99
2594,Green Park,14,21,7,W,1,9,0,77,9,26,26,18,32,99
2595,Green Park,8,21,13,W,1,9,0,53,9,26,26,18,21,99
2596,Green Park,8,18,10,W,1,9,0,77,9,26,26,18,32,99
2597,Green Park,7,17,10,W,1,9,0,16,2,24,25,18,18,99
2598,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2599,Green Park,8,19,11,W,1,9,0,75,9,26,26,18,29,99
2600,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2601,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2602,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2603,Green Park,6,17,11,W,1,9,0,3,0,24,25,18,4,99
2604,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2605,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2606,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2607,Green Park,8,18,10,W,1,9,0,77,9,26,26,18,32,99
2608,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2609,Green Park,7,17,10,W,1,9,0,16,2,24,25,18,18,99
2610,Green Park,7,17,10,W,1,9,0,16,2,24,25,18,18,99
2611,Green Park,8,21,13,W,1,9,0,53,9,26,26,18,21,99
2613,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2614,Green Park,8,19,11,W,1,9,0,75,9,26,26,18,29,99
2615,Green Park,8,18,10,W,1,9,0,77,9,26,26,18,32,99
2616,Green Park,8,16,8,W,1,9,0,83,9,26,33,18,32,99
2617,Green Park,8,17,9,W,1,9,0,79,9,26,33,18,32,99
2618,Green Park,8,18,10,W,1,9,0,77,9,26,26,18,32,99
2619,Green Park,8,18,10,W,1,9,0,77,9,26,26,18,32,99
2632,Hanger Lane,9,17,8,W,1,0,0,4,0,3,2,3,10,18
2681,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2682,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2683,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2684,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2685,Ilford,8,17,9,W,1,2,0,19,1,8,4,4,16,27
2686,Ilford,7,18,11,W,1,2,0,6,0,8,3,4,6,27
2687,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2688,Ilford,7,18,11,W,1,2,0,6,0,8,3,4,6,27
2689,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2690,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2692,Ilford,8,18,10,W,1,2,0,19,1,8,3,4,16,27
2693,Bond Street,10,20,10,W,1,8,17,75,20,23,43,53,78,120
2694,Bond Street,14,21,7,W,1,7,8,10,18,21,42,53,1,119
2695,Bond Street,11,19,8,W,1,20,17,116,24,25,165,53,184,120
2696,Bond Street,11,22,11,W,1,18,8,32,24,21,43,53,15,120
2697,Bond Street,10,21,11,W,1,8,8,64,20,23,43,53,41,120
2698,Bond Street,12,22,10,W,1,18,8,48,35,21,43,53,15,120
2699,Bond Street,11,19,8,W,1,20,17,116,24,25,165,53,184,120
2701,Bond Street,9,18,9,W,1,6,14,104,19,27,42,53,60,120
2702,Bond Street,10,22,12,W,1,8,8,29,20,21,42,53,15,120
2703,Bond Street,7,17,10,W,1,6,3,18,1,22,45,53,22,120
2704,Bond Street,10,20,10,W,1,8,17,75,20,23,43,53,78,120
2705,Bond Street,10,19,9,W,1,9,17,108,20,24,163,53,104,120
2706,Bond Street,9,19,10,W,1,6,14,97,19,24,41,53,47,120
2707,Bond Street,12,23,11,W,1,7,8,10,18,21,42,53,1,119
2708,Clapham Junction,7,14,7,W,1,0,0,12,0,2,7,7,9,59
2709,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2710,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2711,Clapham Junction,7,14,7,W,1,0,0,12,0,2,7,7,9,59
2712,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2713,Clapham Junction,7,17,10,W,1,0,0,12,0,2,7,7,9,59
2714,Clapham Junction,7,16,9,W,1,0,0,12,0,2,7,7,9,59
2715,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2716,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2717,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2718,Clapham Junction,7,16,9,W,1,0,0,12,0,2,7,7,9,59
2719,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2720,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2721,Clapham Junction,7,15,8,W,1,0,0,12,0,2,7,7,9,59
2722,Clapham Junction,7,16,9,W,1,0,0,12,0,2,7,7,9,59
2743,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2744,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2745,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2746,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2747,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2748,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2749,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2750,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2751,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2752,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2753,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2754,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2755,Dalston Kingsland,7,17,10,W,1,2,0,6,0,10,13,12,11,33
2756,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2757,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2758,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2759,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2760,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2761,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2762,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2763,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2764,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2765,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2766,Dalston Kingsland,8,17,9,W,1,2,0,21,1,12,15,12,29,33
2767,Dalston Kingsland,7,17,10,W,1,2,0,6,0,10,13,12,11,33
2768,Dalston Kingsland,7,17,10,W,1,2,0,6,0,10,13,12,11,33
2769,Dalston Kingsland,14,21,7,W,1,2,0,6,0,10,13,12,11,33
2770,Dalston Kingsland,7,17,10,W,1,2,0,6,0,10,13,12,11,33
